Cosmos Address, Token Allocation ,Cliff (months),Vesting (months)
cosmos1q36dzkcgt6ls9vlmnrg5eer008cfjjmlnmm288,"8,333",0,10
cosmos1cv9307hj6pqghq3rq83zzn8r2c6deweyvu25r4,"8,333",0,10
cosmos107hsh89ck5j7d4k5lghzl8q4zcd4mrydlfjhhe,"8,333",0,10
cosmos14puh8v2cczhk26am2gegdsvrw9dp8gna83lpft,"8,333",0,10
cosmos166xwtk2m5xyhu0pksuglcyqn2sk4h7muhulkkw,"8,333",0,10
cosmos12h5up7wt3d6t8glgdft7fgg2v68e06axyn7cf6,"8,333",0,10
cosmos17mh52w2tpqmynnz4at9e2w4ks9rym9lq9mlrfk,"8,333",0,10
cosmos1uu3ye2463f97tamapw9ycd90m8d0q8utwq9ggn,"8,333",0,10
cosmos1hd7507tdd97ggev0ft23tlg8d3h2h42sqms059,"8,333",0,10
cosmos1vk90vgjdp59xmrjpt4m4arm7yjvp7g9pperv7f,"8,333",0,10
cosmos1zu03zexvszuljcjucmggmh9qpx7mmyzucymp0v,"8,333",0,10
cosmos1rzvjnze709v5arf684fxszl7sqj82pyj4mne85,"8,333",0,10
cosmos1w6j7kermgmqvs6f4zxhennf0udjz9xhld4x40z,"8,333",0,10
cosmos1gnf5q8698va77mucxl3yf4pxslmsg0ms2tua9v,"8,333",0,10
cosmos1c9amd0dm9pcm2q4vrtht8an0w05e0sa3w079dt,"8,333",0,10
cosmos1xqyp7qentc5k0wuz4rdqgxqlwudcm4275g93z2,"8,333",0,10
cosmos1xup56jhlzp433ha7sde04kvsm0mze2njgudkh7,"8,333",0,10
cosmos1ylkq3w6hu3djfmfdfgp2t3agh7c557gz4t8y7w,"8,333",0,10
cosmos1knrmzfusrlqq72pg3anla5dpxr2yg8xdl5uayu,"8,333",0,10
cosmos1chrxvxdzhqec34k3ymk2r6tyeex3qnwqz9n9f0,"8,333",0,10
cosmos1ay52u3d7wnlpr7lkl2fjej9t86w2vvqyyc28s7,"8,333",0,10
cosmos1wrjhpglesuqdw7j2clcmww8qu0h8c3gaxzs3cn,"8,333",0,10
cosmos15mn45ssdr3zhm4uupfmdmd889zgz7pmzzkdpxl,"8,333",0,10
cosmos1j2yxfaptmjcnl96p3ak8m6d9wr3xk5xgzgqrpd,"8,333",0,10
cosmos1j0kyugjcwa6hglltz26txkv9w4dnu3hjknkshn,"8,333",0,10
cosmos1fdgm9xu6ty6la3cxawxz2v8u39juxrk79pf9dl,"8,333",0,10
cosmos13npc43efm2yakhjpmfnr3wxra3h9t985pra0mr,"7,248",0,10
cosmos1xnee4ckj3syyngrlu80qnhry7k7eaq23h4x26p,"8,333",0,10
cosmos1h3vdqfu07338qu5kthkspc5xuqwfa68eurdys8,"8,333",0,10
cosmos19n8uzeg6mcjdzku209ahj5q3cf67lan4kw2n2q,"8,333",0,10
cosmos1md33wyxx2f4qppj008ep07hjkkw4m6mu89d4yh,"8,333",0,10
cosmos16afl6jcy7z927erm59jmr3x4ffg29sd7j9rlrt,"8,333",0,10
cosmos139wwfmyphxaqapnauxk3pt6hjuj9qcgyux9vh7,"8,333",0,10
cosmos15kmsdrwd3q5g8v5p9j897vrs7kepzlavkyyj2c,"8,333",0,10
cosmos1erzdgyywkezhc3hcha5qmearewq0aqrm40fpm5,"8,333",0,10
cosmos1grz6lsvdqqejc7jkrfmwv49gc03g7tjawzx3z2,"8,333",0,10
cosmos149yrs2qaz3s5mztdrx45v4tr46hl8paa239mk0,"8,333",0,10
cosmos1yhhdjty335ax6rq3qsa8ft2selj7j0sealvrzd,"8,333",0,10
cosmos1z8njyrws722atw794cgpzge59cv5wnc6ughz09,"8,333",0,10
cosmos1ylfukxalf0zr2wdma0gx33e9fccha94qdkfrey,"8,333",0,10
cosmos10j0d2cxvjfvyn796r6zyhlg2v8384zjsdd257p,"8,333",0,10
cosmos1cdkaw5g5v8k2de20yssszd74y8qfwedxqrg27z,"8,333",0,10
cosmos1asj3sud2hnp086qpg34gzzsxg2uyglwsvxutvj,"8,333",0,10
cosmos1hlh9jfkl6qp6exfse9zn5rm929n5wqkaj3ljjr,"8,333",0,10
cosmos1zmraq8zuqj30m3ju6h77s4thq2ulfu4l3jvje4,"8,333",0,10
cosmos1zgclrmfz6268k5a72qcc84qgndn23ncu5mzp52,"8,333",0,10
cosmos1k90yp679dywjjeffzkrxl5v8swu6ft8wsgrm4a,"8,333",0,10
cosmos1rsea4rvs9lmscj4wlsdp4wyr9ta02uarr4wq5v,"8,309",0,10
cosmos1pc0w7p5p8r9dvldywwznmtev2ynepjx0g9nm2p,"8,333",0,10
cosmos1nc62gnsx52myzvezu9ndxqsmdk8mu2mhywqlsq,"8,333",0,10
cosmos16y6h8a7vp89wspl84ynflg9x836yzqgthdz6g8,"8,333",0,10
cosmos1ndgzey52fe67qztqhfjnwqzkhhy9d6lfqhnrjx,"8,333",0,10
cosmos1x7jlvxwqg4khv055dpuq53vez552gztyferayk,"8,333",0,10
cosmos1yhgh6yh6xmwxz2wd62hplv5nw6n7cusft7n7jv,"8,333",0,10
cosmos1yntwsf5ss6cr5pk8l2mwcnjxnpspvukwpx8qs8,"8,333",0,10
cosmos1xwdwpsgut0fsugjprn3803n7d4cd3cp6dquzqp,"8,333",0,10
cosmos18dcss4e72qsltqpj4w76xmpywv5ngh5s9g6l8f,"8,333",0,10
cosmos1gy2kzy5z0vcnql30965uvhx2llqhgrqexhatmd,"8,333",0,10
cosmos1qlq4wtxu58u8ghe4286kzsj3sjwp395em47kxz,"8,333",0,10
cosmos187eplvpppw4zaa84szyzy54rtax29en5qp9k8j,"8,333",0,10
cosmos1p26wf3x83uyqw6npsxrdn0emrqev3dmrjtmg33,"8,333",0,10
cosmos133nvfzvpfddnqhyrq0fpuh9agetm6zcx0s2sf9,"8,333",0,10
cosmos1t9e0w3sctv0tgpmldq39fs7kck6dk4tnz82p2t,"3,333",0,10
cosmos1tha0fnzfvgk3p7p9v0zy7rc3r2anm5scv7kgac,"8,333",0,10
cosmos1haz87us839r969jej7a7vcj6kq0q84zyfkhw28,"8,333",0,10
cosmos1ntj5c5m0c8kwk0lal3zp03lvgaxtth82scmset,"8,333",0,10
cosmos1c2zl0vwquw2exwreru7jfqxx2uxe68wrh3s6p7,"8,333",0,10
cosmos1gqmku0l0epuh9grg57hytm69ymnlfrxwcn6qyr,"5,000",0,10
cosmos1apxc7rsz9kmr0tejualws3af4k3ckzwlsyj9lf,"8,333",0,10
cosmos13ve4rr7syjqk40vh7jmhr3grrtqsne7yd3nmxy,"8,333",0,10
cosmos10vswq4h80dslya3kl3d7n0zvp8ep35yrgumx4v,"8,333",0,10
cosmos1jzpp04h8mn7athcxjs0exkrft4nc82zclv9yd8,"8,333",0,10
cosmos1c65dtc47p0ftvzwda93j93knsjdfzv5shaeen8,"8,333",0,10
cosmos1sx6dqmnjtds66ty3alknl6wm6pc44daka9qmcl,"8,333",0,10
cosmos12k09z0euergt9a74yqhxh6s800z08a63lx9rda,"8,333",0,10
cosmos1qvuugr2w0ln34ukqfxpdq55ppqg32l3zljlqfe,"8,333",0,10
cosmos1tyz0rc49sj9c73642m9rfnh6d294dsymtxhhm4,"8,270",0,10
cosmos1rn6drsa4d7w4xh5qjffjwshlu8ahf746r8awku,"8,333",0,10
cosmos16a6ttj53vrcclanujkr628q4c07xyavtn8s4ex,"8,333",0,10
cosmos1n933z69ncjg4zvmz75zcr0jsna78rhensvea8g,"8,333",0,10
cosmos13q7rj6y52jr7ztwsq4m37kvh0mh74xw90mc57j,"8,333",0,10
cosmos1m4xtgk94pelayuy0c7uz23npn8lr9dksqytd3h,"8,333",0,10
cosmos1z56897m3t03m9jvpgugw9ctyf5aahu8hj60n2k,"8,333",0,10
cosmos1wt84m2eazqcksqq5x5jx6nv3mml4xf3t2v2lq9,"8,333",0,10
cosmos15mktncf7lxs3uf4czr4x8g8k4lxdmltvn0x0yh,"8,333",0,10
cosmos1pfsqls2s5jhh748l9pfmpzpp8ph2es9m58vlgd,"8,333",0,10
cosmos10mju09ys5c5yzrx8sta2ugjgctkqn87atar9x6,"8,333",0,10
cosmos147hupvvdvkkm2625dd49u6jj0pcxgln7kadgum,"8,333",0,10
cosmos1r6m59wa86t4r66hrj0peyugqxffm0gpylksah7,"8,333",0,10
cosmos1xpu58mzvy7e98h6vpsceh3xvldyrwadcudadkx,"8,333",0,10
cosmos1q6k7pkdgzh4sq6ql8rcgcs9amk9aeqgyk0lh4y,"8,333",0,10
cosmos1zvvryvz03t92s40ttnj20s5vt9kwz5gcdfuf0u,"8,333",0,10
cosmos1unwdw68s08jex7y0mvjhww8z6k672fqdn9n88e,"8,333",0,10
cosmos1rrzxlrajgdgxgjl09vgx98dsh94zdcs9m2y7j5,"8,333",0,10
cosmos1w2v2qaytllg7lgasrnsyt95870ctjesv2x38rn,"8,333",0,10
cosmos1wwk33g8n63gav6mpww8g59ufv564s6kvsqcqvd,"8,333",0,10
cosmos1ae3n5xpvu0whyprp7k6tnlzh93lsl4tl4ww5k8,"8,333",0,10
cosmos1p5adj7hmjeteudggsz3h0f8w46la6yafq468hk,"8,333",0,10
cosmos1uu8e7tjevxvedte35sd3lkjkwx2k20r2hnwex0,"8,333",0,10
cosmos1sq4agpr76t05jyhdaa225qk3f7zxp7nsaf50xs,"8,333",0,10
cosmos17ykkgec7nq9a630ul5n8f3x4fanukpnzkpf6y7,"8,333",0,10
cosmos1lwzqm7s6wmqs49xztjkmvxv3a5ufp8tryg3vwt,"8,333",0,10
cosmos14ua6lhr5xzt36y0qzacy7et5qg26jjdvear9c3,"8,333",0,10
cosmos1emhla0uwe2c6l6ajwzqzs8ntrk7prprf0flwls,"8,333",0,10
cosmos133zxmx6qsqgfnuvslgpcrdp8f7f9085f96jky0,"8,333",0,10
cosmos16amc0vdelqzw5z2nrxqw6z56acmluafzt6wd6s,"8,333",0,10
cosmos1lyzrvuefv87pc9r8gshvr4fltjhr6hyx3zvw9x,"8,333",0,10
cosmos1l08qcg54fjqjpphylup7k7d7pgm6cxjdkvyz6n,"8,303",0,10
cosmos13mz6s0h3c23xc4ves792h43wagpvv65gckwuqq,"8,333",0,10
cosmos1cnnewer0elluv5a8pksuxu55gw9p9xfwpfvjvk,"8,333",0,10
cosmos1e8u48v837fhtv6vu4nkakka94jhny2emvg3y5j,"8,333",0,10
cosmos1yv0ndqyx09eku47gzye7gz5tkwreluachh5tn6,"8,333",0,10
cosmos1r7uk0krrnydqs56dzge76zn0cp6960xpr3s2j5,"8,333",0,10
cosmos1rgclnjwud2d3m8nnsj55pwc9r609f8rcdg8hpp,"8,333",0,10
cosmos1rv9jmwq2fr4rzcj7szqu9pn05gpqjruwllyyxa,"8,333",0,10
cosmos1rrnn9shlyee65lt9e9c5t7ue4t8k5qy9feczm4,"8,333",0,10
cosmos192mpg0ny4trr5lqzjzwvwqh58vsvuufhkmxhlf,"8,333",0,10
cosmos1zq4yy330jt4jaaxqa9zta97ycujnah6vfucd9v,"8,333",0,10
cosmos1qd3dl0tateal3r4jts076zmqpmm6uapmcrnqh0,"8,333",0,10
cosmos1j66lrqv0xkkvgexmt0altj4f55468ngf2e4a2g,"8,333",0,10
cosmos1xac9uvrrqpp4l4h9ytqf890tgczh2avttcjcpr,"8,333",0,10
cosmos1c6rmv3hdq79n3pj5lz3hfnr80ux0a2awwdj30x,"8,333",0,10
cosmos10haadr7q28ccpmhyttpcy3x2h3m563mvmwgwkk,"8,333",0,10
cosmos1h7n3e07e5ru8u7qhmwy46xtq9mld9gunmt6kep,"8,333",0,10
cosmos188kaceluqaqk6jx8h99gktswvu7aakwq6md3wp,"8,333",0,10
cosmos1aeypqqtvuve73legr4qm04vtpvhhvstq06qj90,"8,333",0,10
cosmos16e9slac82rl7tjmclr3wk6642p3q3tarll5y0j,"8,333",0,10
cosmos1z45f4ayjth8fk8lkstxw87g8aczpqpawmj4vjl,"8,333",0,10
cosmos1n5tlscp5x4mmcx64ajvtgzwn4n47ktq4l9dgxe,"8,333",0,10
cosmos1ngpd74qkcg09n4xy7qgxfj0ac8lvhpvycs2lv3,"8,333",0,10
cosmos1vhefrqjexzq42kckwpyuxcvzmfzgsf76wc6zl0,"8,333",0,10
cosmos1n78huzc2trglqqvj9xcsa9zcwd2vgv0pchl3x3,"8,333",0,10
cosmos1ypy9rf066mqpjr9q5uvajp7ge6e7ha9ycyyvv0,"8,333",0,10
cosmos16lh8pmht38megkc27906fhyzeqc0m3tt282tus,"8,268",0,10
cosmos1qnrh49ltycylwph366dr9nenkyj2yg4rs5n03l,"8,333",0,10
cosmos1jetuslnkvnrcaz9fh2y8et4le4rls2n2wltxx3,"8,333",0,10
cosmos1r3jwrp3hu2rdptkser6qf39ukwynhm7ec9gy05,"3,333",0,10
cosmos1vk4t5k3xrma42yl86hfz0tw6ed8cgxjw5vkfqs,"8,333",0,10
cosmos1sdtl200c9fy6jzwgqw7uzpqcvjz507gwltksvh,"8,333",0,10
cosmos1umwmkphu77hj52htep57amr9g8csr25ps2gzah,"8,333",0,10
cosmos1t2v3v04l9pv796tukxn35a03vq5u9pp7amcn38,"8,333",0,10
cosmos103yd3geh2qf98hsl7are2tnapy7lxvhdn5ahvt,"8,333",0,10
cosmos1ftxgyethm32rnk7j5yya6a624s0dwz42qqllzf,"8,333",0,10
cosmos1qr5ucwdawll9uaetf5w43hxs7j0xvkpyrqmq70,"8,333",0,10
cosmos13k983zfgysvwwt7yrgqdhzykkrdaqxp6mt2cf3,"8,333",0,10
cosmos1fmy9yjplfgaxdrc4gfwkxut9lpl8waqkvcxjxe,"8,333",0,10
cosmos1jwennhek5putn6sjqa6caxvkwda2nsptcgpcls,"8,333",0,10
cosmos1f04etkxp4rcl0yy0hepuj0tg90tlnmhke8cga3,"8,333",0,10
cosmos1x2jc2430thnyhx7hnqr824k8837jjgufkxt7fd,"8,333",0,10
cosmos1zqucky2fvvwqy6fvgdzgqx7wl26vl8cst9dunu,"8,333",0,10
cosmos1qfdh8zdvjlhrfgfc3kp3qrj8lkevzyqwlr8zj8,"8,333",0,10
cosmos17t7hhsgm8hjytyf9nsyus0ke0kv6pk860avfnd,"8,333",0,10
cosmos18p0p64hwsha7kn4nkeg4ra0du3zhg7r9azhyec,"8,333",0,10
cosmos1ewdfqv68zf3vt9trt0h7m58n0w5rq70apul0yk,"8,333",0,10
cosmos1c2lvytxctqwqv8c7jksfh6ee4nm4ne4zdd474s,"8,333",0,10
cosmos10pnycjc4w2r2uuaw300j5cv4kdpd0jyw44x5zg,"8,333",0,10
cosmos1e0r8pw73hzjztnwmcvu46jhseqv2nfd9h2lpqr,"8,333",0,10
cosmos1fga5yktnqf03xzysf87xnumm5urtamzwxsluy4,"8,333",0,10
cosmos1wrnxf5mvxytcltz9jrhc46vv65yla7kq6k0hxn,"8,333",0,10
cosmos1qtetn9rvlxvqyj5hu22y8mzedml04ef9h8zzyd,"8,333",0,10
cosmos1pempnfkj6z722ye7np72w2uj36nl34z0s5tg00,"8,333",0,10
cosmos1jdn3zrphnhmzxdzh7ey07du4cvtqlh9y2h8f4n,"8,333",0,10
cosmos15lvxkq0eaj3fh0n05adzmsmdal73x2d9pvdwz6,"8,333",0,10
cosmos1x30khcgzg4snxca2y9g48lu7373t7x6693a405,"8,333",0,10
cosmos1ug3xprmdzudlurfqcpmf75pw65te2gga8zkegh,"8,333",0,10
cosmos176uzxngyuhafry4rzqz7e3hhk6slfkkzjhvs6u,"8,312",0,10
cosmos12826sxvc80cjz7sugxz6rzahqk4nl0gkcu8y4h,"8,333",0,10
cosmos13pzve6ugn45d2fvf8q792jlj8ak3mmgu8yznmf,"8,333",0,10
cosmos1k9ejytzay8ah8awyssc23axrcduefar3qax2u7,"8,333",0,10
cosmos1h273zq98f4534j5ywy2tajzz73p9v7f2udsy52,"8,333",0,10
cosmos1kztylxl7ylzftdetummnrnh5q2xj2vc88revdh,"8,333",0,10
cosmos1vx9x9c3vn9r38aqthpxthq7ykmwy2pspxz9yhe,"8,333",0,10
cosmos1m3hqc3txz3tx8slp50vgktg4jzj3qyrfwp88d6,"8,333",0,10
cosmos1csj5ue0y9f6pd7suhtuvamvdgmdaw5cywqqaa3,"5,000",0,10
cosmos1hvwspr2m53f7az6ahfedrlpaumc0yhflpevwdk,"8,333",0,10
cosmos12rgaudvdc0vnsg299frnzek6t7f8xts3dve5lt,"8,333",0,10
cosmos15c6z8hvwf7hpkp00r5xfc3ec4vu20ygtlrlctz,"8,333",0,10
cosmos13he6kmld2vxgzy2pluk4k7qhlw6t7rq9y877lg,"8,333",0,10
cosmos1pa59pn88te87gacrlyl570y2grfe5umqysxvcp,"5,000",0,10
cosmos1e8dpnphmm5fsrakjaglkp4tazs2pth663u3z8h,"8,333",0,10
cosmos1lq68yuekftgz77xfc7h8690knw0f9vh2gh3u9w,"8,333",0,10
cosmos1krtvnjcet8ue0m820rn76566k325695cfvlcpv,"8,333",0,10
cosmos1csx7x3m3d4qs7chx7e85vdtz3zxehtu6gfu5el,"8,333",0,10
cosmos1878g0r2rwu9dzff85wfacwee68rsv8zf5kk05v,"8,333",0,10
cosmos175n3nqp7x9lv96jr7rplkhlxwmkraw6zg5af7y,"8,333",0,10
cosmos16lhqzsfevt0gj6g7mn87pgtden8eng7wejt34k,"8,333",0,10
cosmos1m64cl0hc8nqw2ywg37s4t0x5gewnjk8ra4gs0y,"8,333",0,10
cosmos1wx6qsqpsgmjez0rzux825efyze4d505dk2y864,"8,333",0,10
cosmos1wvg36p92d3ucj7y5hwgt3f48zk4tr78z6r5jhy,"8,333",0,10
cosmos1saxhww8fst674mhf8y994yypsmuurl8ee3s7ns,"8,333",0,10
cosmos1ah9x3mcm2fhwtsu04vs07nnntglkyphglz94c9,"8,333",0,10
cosmos1cf0m4qr80l7xk4vmst3az4dye2thg77up37dkp,"8,333",0,10
cosmos1gjjdkqgkxy50pgszlvdc0wjfhcu2qgv2cu4s08,"8,311",0,10
cosmos17f3r6eysajjl0yvflk87sr7wfxe8v58lnma453,"8,333",0,10
cosmos18nl9lgcg3nrne47r3u76kncm7vv5vgkdjmhzmw,"8,333",0,10
cosmos1ey3ss84ejsgmxmxxgudlp6ru9wydadd0sdjwxw,"8,333",0,10
cosmos1gysql7qqp9mu79wyj28s0w87teh8npaq09yv2h,"8,333",0,10
cosmos1sq6yldkzlpvw3jkwhe63plvgtrrzz7qexa9ly4,"8,333",0,10
cosmos1ksjm978s37mhjaard32hnv6exz3uk9laywjmj8,"8,333",0,10
cosmos188h0hwjk5n8gn4ay05s2hxypk9upqnwyyhxh8v,"8,333",0,10
cosmos12s7gjmxx8nxq8ahpjnwleenevxq98tfyp7ynll,"8,333",0,10
cosmos176j4f3cu72fhq6lp6ptnfmjeg6hkfwj9d64kdx,"8,333",0,10
cosmos19fe7ghh9e9djdfzwtm2ep08fv5py2ly7p0aukh,"8,333",0,10
cosmos1swfq5nvjgmyhkmnufg6uvug2nhun0frhuxxxqa,"8,333",0,10
cosmos1695nvnnzlgsjcvmp862h6jjh4vwhdgd5cxmm75,"8,333",0,10
cosmos12gcynnucjgf6z7zn6dh7uz3kdldxucfgcaecw5,"8,333",0,10
cosmos1ahqtd9mv80l67qjpg43t434w5xsn5thumxzx4w,"8,315",0,10
cosmos1hcme0tdkyxhe4rta0z4egeuzcm4hl3vahxc7un,"8,333",0,10
cosmos1z45n9p987znaengekqrexsxg539y8jde7yhl0y,"8,333",0,10
cosmos1tmkh8myzyzfvv4nlppkd4jwy2nl4hmt2zwhn0z,"8,333",0,10
cosmos1qzg7cfezs67z0pecl8tz5aeyway4gf3sv8xqu4,"8,333",0,10
cosmos1p2r55grel49hkwd9j95qysj3quftw26ehp8mew,"8,333",0,10
cosmos13pu39q7vth425a2cqjkt4u65m49555tghaccjy,"8,333",0,10
cosmos1n7ru64szaar3ywv76nwr5xs8flek6xhyh9xu77,"8,333",0,10
cosmos1z57zy9karucu4tqn8nhgcsqhhcluj88ahxa0h8,"8,333",0,10
cosmos15x386cjrshrehqhd9str3q6qvl7c6z4vtfdswz,"8,247",0,10
cosmos1sasu8788hzudwx9t9hrqv6j02dn5l9kwykc6p6,"8,291",0,10
cosmos1qwm74j0slles8zwm0trvrr72em3gjvk02maf4t,"8,333",0,10
cosmos1tzreaypynyzcs7zvtncfrlpsg3dljh6p20p6tj,"8,333",0,10
cosmos1ap2r0x005j6uezcqn40apzv384utdy4vv7kyw7,"8,333",0,10
cosmos1mvdt0dcuwcwrph6xyx22ark3gkujkvkwg7rf7u,"8,333",0,10
cosmos1zzqdc66c9hrnsw56c05zxza7e4ktdw5fahhmep,"8,333",0,10
cosmos1v3k0kr4gjpf2f6sh592h77q20jwcy9scc52ed0,"8,333",0,10
cosmos1nh6ged2r5tw5z3f2kgda8jkdq4kaqx9yg9khsu,"8,333",0,10
cosmos1vmz0v4x6u3hgc8kkykg4ktzf068cj2lvqcknt8,"8,333",0,10
cosmos1efz655a3eaq00x0kndlh9rgy9stydpz2vgz4nx,"8,333",0,10
cosmos1fary6f7x6m3vvxzw8djgveyrqvm6e96xkgrdhy,"8,333",0,10
cosmos165z6lurhjqw444cfj5pqps3sqvmmk3npjs4m8c,"8,333",0,10
cosmos1ta54cddwax7l06xsmn6hfqac6h3fwxhppj2ult,"8,333",0,10
cosmos166yqxlktg32ayv6an9pzrfn8y8hhmv5qa042rp,"8,333",0,10
cosmos136zlk9rcs4esparp8r4n46f3mvk4hqt6f2w79e,"8,333",0,10
cosmos1wu2xnyysal86vr0zpynu0df57zsumysgxpawnq,"8,333",0,10
cosmos1ky8hvvarm5jc3w8e2ym5yrd7jvu6yq0mz76yc7,"8,317",0,10
cosmos15vkqs7wjr9vx33v68p6svm3kkx8xyjznzt99rd,"8,333",0,10
cosmos1tfqzc8xreze0nd0m6rw2sg3t9we43w3lu029wl,"8,333",0,10
cosmos1k5rtru4ncg32xrs6rmud76yyzmccfflkz9g3ug,"8,333",0,10
cosmos1xrn9xcpdey758uz060c5ejp0ulzfdr7ru568sl,"8,333",0,10
cosmos144n9eketfcp4g9t93a0ecdetk888t0n203c0np,"8,278",0,10
cosmos1wrtwwr2r4gsd6uvex0dw834xzy4xz5n6x5909d,"8,333",0,10
cosmos1hly9q698zc5lwjwakjsykltaw04upasw4z98em,"3,333",0,10
cosmos1yhmn5ltxgg7fnxmpgcxsxfhjl4jejyftm9jy0l,"8,333",0,10
cosmos129da268lj9gd0jc0azyftdstd4upscgq629cs7,"8,333",0,10
cosmos1zta2qd6gyhv4y5l9cknzgcxs0t5xsadtkrk2kd,"8,333",0,10
cosmos1tgc07xty5veee772d3r8xfksjwh0fk8ppntdww,"8,333",0,10
cosmos1htwq5yf5q6cgejjc4r4hmuj6t89jee64cekz0h,"8,333",0,10
cosmos1dz9adzlhs9dl8ppcmrdyqwv9yjls52tzagr5pw,"8,333",0,10
cosmos1gx8sjn9ppvqelp0y609r2q3meyc0nfxdckrd97,"3,333",0,10
cosmos1wl52mf8f8ve2tdv9y2csz33zc6cew6na8sxf8q,"8,333",0,10
cosmos1c3jcd85qjsa5ffh4vrrlxm6w8gx5kkjm3w3ncv,"8,333",0,10
cosmos1sj9sr55zter0g4ya7xx8punak7pcxdsr7xks5c,"8,333",0,10
cosmos14epk392ezyds95870dc40z4h5qd26aj3wg07c0,"8,333",0,10
cosmos1flzkhdavhvruwawj0a3rpkf54kcneejery9qfx,"8,333",0,10
cosmos1mhe73kg4szgzathfgzl9djgc8c9wn4pmx3wfgu,"8,333",0,10
cosmos1qjqqlxd25jjfpqtnawvk3z4l8jqku5zd9dap9a,"8,333",0,10
cosmos17p8k44ejrzeqsqgvl2rz0jxmwwg2wq4qqswpqa,"8,333",0,10
cosmos1ye246429uaag0q47rhnl5660nwtrfueh5y9mdy,"8,333",0,10
cosmos10hv2p0u7mcsuks47kleu8zek8546aha5u2jzw6,"8,333",0,10
cosmos1un2qw0cynqmsypz7ue6p3d7gzdpl9cfkxnr7wn,"8,333",0,10
cosmos1vw8804qvftrajc2fez6zpscshzk23tzjng7dxu,"8,333",0,10
cosmos17eptrwvr8tjwretxzz2uj3ht5q9yg38gzqq6gt,"8,333",0,10
cosmos16h6k2ggedjt7xe84h2v7qfa7xr4klyqadc4faa,"8,333",0,10
cosmos1gdvghw6h3cx3yv023pchdsyhgsxq4yak6uhps9,"8,333",0,10
cosmos1a2ufpalg7cn76pe65zdg538ej0esyn7y0v82fh,"8,333",0,10
cosmos1976ar0aja9lknjuqmz8s5cq4t7a526ut6pvdem,"8,333",0,10
cosmos1w2v0tpcckvfm9t2mk2jvvdxf9s6l7jhs8va2p0,"8,333",0,10
cosmos1xzz2wn7xn8ue4fr9cagv3684qkfpdkxwu7srvf,"8,333",0,10
cosmos1hynpz8kxvfx82muyt3tdp7wplaev32kycwnvvw,"8,333",0,10
cosmos14xu3s9gucyvdm2dhfs6g4gdq5qw9eh46ykgd6t,"8,333",0,10
cosmos14vc8642zpgw8pwzen66wjxq2nkwn35569m047c,"8,333",0,10
cosmos19d4p0cfucmfh88dzhc34cjwjuu4kkcm7r6jwap,"8,333",0,10
cosmos1amumn8lyzej372l46vpydtzhse9jek09c2ezcd,"8,333",0,10
cosmos14qs333cjyh3279ehzjwwaqkuc86yu2kz7xudnk,"8,249",0,10
cosmos1sf4y3cquda89qtl2skju32cryakpzq7ghz3th9,"8,333",0,10
cosmos1tgy2vhhg8w8j4wapq7sqjwqcll5s3s4hvd32cu,"8,333",0,10
cosmos16uldt9mngk4ndj5tmnrh37ukxj23md23kaucxj,"8,333",0,10
cosmos1afz6wlk532qqxac2umkyl9eft46hrke7s5egfs,"8,333",0,10
cosmos1xpntkw60fhr8d49lg8e7cdmn7y3jhmc3e02dje,"8,333",0,10
cosmos1v4r9a6dt07qyeq4f73ydxfzvf22m65hl3nguxu,"8,333",0,10
cosmos1rkj0shht3aage6v40xsmtzrxddxutze2fezly3,"8,333",0,10
cosmos1xx4xv8g3qyxr5ka58j6q9d0mjehqftzhy8hnnx,"8,333",0,10
cosmos1hevt6z09766yxfgfxmz4wvqx7ry8e8x59a657v,"8,333",0,10
cosmos132w8cl65yljj8w9ey376nla763m87gp538mnw7,"8,333",0,10
cosmos199yus5ns8yt0pekrqud3ex054aylnc8w6ucwj4,"8,333",0,10
cosmos17ger0mte03xvecjw2tygt4rhye6xhhlj5fqh2y,"8,333",0,10
cosmos1k8df74k7d7ejzsxlvt20qx3rh8tvy773mh4flk,"8,333",0,10
cosmos1j24fyr4x3phuwusczww6fae3227u6sal8nzdvn,"8,333",0,10
cosmos108a3mqnnyv86neuh2q4vdlu33ja7fhqu0psyvg,"1,667",0,10
cosmos147hx86yas46aflx4slg34cq49qp7dmdpjpgrpa,"8,333",0,10
cosmos13nq753e450w2ew9pec46u3ca6e88gtkpkj2l6r,"8,333",0,10
cosmos1k8fnl80jwwguffzke4jlf3hj7pungnugah43zz,"8,333",0,10
cosmos159d4tt05p7k5zhed9ttakd7xqxm47asvxdzv05,"8,333",0,10
cosmos1cu0xczfsnl5cvwhfaqj9uymrshvtq04spmaptf,"8,333",0,10
cosmos1lc3f5zdpspgvpszw3pte8p7zfuz0dhhqsfcndj,"8,333",0,10
cosmos1djsrpagjwf3hx4qppv8fgzzfq9zzuwcpnetnaj,"8,333",0,10
cosmos1ajtlqp90f56s7pncxjmwq7662gs2glx4vlhy8w,"8,333",0,10
cosmos17xaszuf9pwvwyty807ysdtkz380p79n279yxp2,"8,265",0,10
cosmos1uedn6frz6mlvz238j3wjzrkl8qflfhsexx0rch,"8,333",0,10
cosmos1drfl7l4kx5hu9dvt6mpvgqk0ms9qkdfmsv0mxl,"8,333",0,10
cosmos1gep06xmm3yelwqvguceygvm7w6lxsyrekdmt75,"8,333",0,10
